LIMIT_BAL,PAY_1,PAY_2,PAY_3,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,dpnm
20000,0,0,0,-1,0,17599,1920,1000,0,0
90000,0,0,0,0,0,89608,4507,4000,2500,0
50000,0,0,0,0,0,46437,1912,1370,1271,0
30000,-1,0,0,0,0,1513,26500,2048,2000,0
130000,-1,-1,-1,-1,-1,579,1186,0,497,1
50000,-1,-1,-1,-1,-1,390,2078,390,390,0
80000,0,0,0,0,0,79874,2100,2026,4360,0
50000,0,0,0,0,-1,21699,11877,1660,1600,0
130000,0,0,0,0,0,78744,3500,10000,4000,0
20000,-1,-1,-1,0,-1,390,390,390,1052,0
120000,-2,-2,-2,-2,-2,0,0,0,0,0
20000,1,2,3,-1,0,9739,3023,0,0,0
80000,0,0,0,0,-1,13118,1500,1511,1000,0
50000,0,0,0,0,0,35871,5000,5000,5716,0
100000,0,0,0,0,0,76025,3000,3600,3000,0
70000,0,0,0,2,0,12954,2000,4000,3000,0
90000,-1,-1,0,0,0,7766,93788,10000,33000,0
280000,1,2,-1,-1,-1,6714,22,4277,390,0
400000,-1,0,0,0,0,2871,4016,4020,4066,0
130000,0,0,0,0,0,113707,5000,7000,5000,0
30000,0,0,0,0,-2,24979,1859,1232,1040,1
50000,2,0,0,0,0,25046,1724,3400,0,1
80000,1,2,2,2,2,21775,0,3000,0,1
50000,2,2,2,0,0,24729,1651,0,1573,0
10000,1,2,2,-1,-2,8356,1200,0,1681,0
90000,0,0,0,0,2,83590,3200,3110,4677,0
50000,3,2,2,0,0,8506,2000,1200,0,1
100000,-1,-1,-2,-1,-1,3587,660,6010,2789,0
90000,2,0,0,0,0,90371,4100,4200,3000,1
100000,0,0,0,0,0,40083,5000,2000,2030,0
310000,-2,-2,-2,-2,-2,297,0,0,0,0
210000,1,2,0,0,0,7271,6,1600,2000,0
340000,-2,-2,-2,-2,-2,-2,0,468,0,0
30000,2,0,0,0,0,27458,1267,1342,1508,1
70000,2,2,2,2,2,67588,3100,3400,2752,1
450000,-2,-2,-2,-2,-2,0,0,0,0,0
110000,0,0,0,0,0,111306,3931,2885,2212,0
30000,-1,-1,-1,-1,-1,3761,7231,2732,1770,0
10000,1,2,2,2,2,6220,0,2400,0,1
50000,0,0,0,0,0,49392,1786,2162,1724,0
120000,-1,-1,0,0,0,13060,23008,100000,3500,0
210000,0,0,0,0,0,21275,2079,67000,2300,0
260000,-2,-2,-2,-2,-2,895,0,0,0,0
300000,0,0,0,0,0,183468,10000,6500,20000,0
160000,0,0,0,0,0,96441,4406,4000,3699,0
30000,0,0,0,2,2,8476,1500,1500,3000,0
120000,2,2,0,0,0,121522,2000,5700,2964,0
70000,0,0,0,0,0,68410,2413,2605,2013,0
90000,-1,-1,-2,-1,-1,3030,0,0,4220,0
60000,0,0,0,0,0,57674,2500,2505,2000,0
60000,0,0,0,0,0,22504,1420,1750,1338,0
50000,0,0,0,0,0,49772,1778,2110,1456,0
100000,-1,-1,-1,-1,-1,4357,1901,4153,1000,0
50000,0,0,0,0,0,34983,1700,3000,1200,0
20000,3,2,2,2,2,322,0,0,0,1
80000,0,0,0,0,0,34106,3000,3000,2000,0
300000,0,0,0,-2,-2,293880,11128,47009,34044,0
100000,-1,-1,-1,-1,-1,892,2180,10876,3000,0
140000,0,0,-1,-1,0,140286,6500,436,621,1
80000,2,0,0,0,0,71975,3139,4000,3000,1
60000,0,0,0,0,0,30660,1800,1630,3000,0
230000,1,-1,-1,-1,-1,-15,6194,1502,708,0
120000,0,0,2,0,2,46953,2500,2000,2500,0
50000,0,0,0,0,0,48771,2106,4206,391,0
60000,0,0,0,0,0,59267,2694,2800,2300,0
50000,-2,-2,-2,0,0,50096,1000,0,24415,0
210000,0,0,0,0,0,7788,1149,1173,1186,0
90000,0,0,0,0,0,13107,1251,1281,1173,0
20000,0,0,0,0,0,19403,1300,1332,1301,0
130000,0,0,0,0,0,34970,2012,2000,2290,0
20000,0,0,0,0,0,16653,2000,1700,1500,0
90000,0,0,0,0,0,14329,3000,1240,1220,0
30000,-1,-1,-1,-1,0,23225,30043,10024,9340,0
30000,0,0,0,0,0,27222,1450,1638,1053,0
150000,1,-2,-2,-1,-1,0,0,0,0,0
20000,0,0,0,0,0,20933,2700,1400,1400,1
80000,0,0,0,0,0,63214,2300,2215,1900,0
40000,0,0,0,0,0,34084,1861,3755,0,0
240000,-2,-1,-1,-1,-2,5886,5055,8774,1854,0
100000,0,0,0,0,0,152330,3000,2231,1617,0
100000,1,-2,-2,-2,-2,0,0,0,0,0
150000,-2,-2,-2,-2,-2,0,1145,2580,0,0
270000,0,0,0,0,0,22579,1380,1419,1423,0
400000,0,0,0,0,0,35660,2000,1673,1401,0
50000,0,0,0,0,0,38153,1700,2000,1500,0
80000,-1,2,2,-2,-2,259,0,0,0,0
20000,0,0,0,0,0,4120,1500,1300,1200,0
240000,0,-1,-1,-1,-1,198768,2986,191142,98080,0
70000,2,0,0,2,2,19112,1629,1351,2500,1
50000,2,0,0,0,0,47510,1744,1537,1000,0
70000,0,0,0,0,0,45707,1931,1626,1760,0
170000,-2,-2,-1,0,0,85663,0,1777,114593,0
110000,1,3,2,0,0,117274,3000,0,4400,0
100000,0,0,0,0,0,98530,4301,4615,2729,0
10000,3,2,2,0,0,7067,1291,0,1295,1
230000,1,3,2,2,2,5263,3,8,30334,0
230000,-1,-1,-1,-1,0,5049,1444,14019,1045,0
60000,0,0,0,-1,-1,43714,5000,5000,399,0
50000,0,0,0,0,2,17976,1564,1589,2000,0
110000,0,0,0,0,0,50346,5000,5000,5000,0
180000,0,0,0,0,0,102826,5011,5006,5000,0
80000,-1,-1,0,-1,-1,390,2463,1789,12091,0
30000,1,2,2,2,2,25193,0,3400,1200,1
50000,1,2,0,0,0,50162,0,2207,2300,0
190000,1,-1,0,0,0,0,2236,3265,3060,0
120000,0,0,0,0,2,87151,3500,3103,1800,0
30000,0,0,0,0,0,28404,1467,1679,1230,0
20000,0,0,0,0,0,19382,1318,1499,1099,0
60000,0,0,0,0,0,57484,3000,3000,1500,0
20000,0,0,0,0,0,16936,2684,2000,1600,0
50000,0,0,0,-1,0,97259,3608,2110,2558,1
30000,2,3,2,0,0,26412,0,0,1500,0
150000,0,0,0,0,0,58751,3000,3000,2010,0
50000,2,2,0,0,0,50345,0,1728,1730,1
210000,0,0,0,0,0,177492,10000,10000,10000,0
130000,0,0,0,0,-1,24885,1740,2000,1209,0
50000,1,-2,-2,-2,-2,0,0,70000,0,0
200000,-1,0,0,0,0,32938,3000,1241,5000,0
180000,-1,-1,-1,-1,-1,4745,5865,6091,5537,0
190000,0,0,0,0,0,174519,9000,8382,10221,1
160000,0,0,0,0,0,133268,4753,5142,4450,0
130000,-1,-1,-1,-1,0,4459,13485,3656,5024,0
50000,-2,-2,-2,-2,-2,307,0,0,0,0
30000,0,0,0,2,0,28884,2091,1600,1600,0
20000,-1,0,0,0,0,4456,3000,4029,5514,0
110000,0,0,0,0,0,37129,1800,1554,1212,0
50000,2,0,0,0,0,57396,2500,3000,5064,1
50000,2,2,2,0,0,45049,0,3628,8,1
80000,0,0,-1,0,0,80715,5000,81000,2776,0
20000,0,0,2,0,2,16505,2905,0,1720,1
20000,0,0,0,-1,-1,16393,1688,1463,1379,0
150000,-2,-2,-2,-2,-2,0,0,0,0,0
50000,0,0,0,0,0,45345,2010,2046,1866,0
20000,0,0,2,-1,0,5275,2778,0,6572,0
130000,1,2,-1,-1,-1,126885,239,29615,22135,0
130000,-1,-1,-1,-1,-1,3639,396,396,396,0
60000,0,0,0,0,0,52676,1778,1794,1772,0
110000,0,0,-1,-1,-1,6071,0,3308,2527,0
80000,1,2,2,-2,-2,7369,0,0,0,0
50000,0,0,0,0,0,40246,2128,3000,6000,0
80000,0,0,0,0,0,75125,3503,5001,2092,0
150000,-2,-2,-2,-2,-2,4244,9830,7588,13907,0
50000,1,2,2,0,2,50789,2500,0,2100,0
270000,0,0,0,0,0,184560,6061,6081,5072,0
180000,0,0,0,0,0,6825,2015,3000,3000,0
80000,-2,-2,-2,-2,-2,0,698,4949,967,0
50000,0,0,0,0,0,48393,1814,2343,1137,1
210000,-1,-1,-1,-1,-2,1077,7960,816,300,1
90000,0,0,0,0,2,12750,3155,1600,1600,0
130000,0,-1,-1,0,0,9920,5555,670,0,0
60000,-2,-2,-2,-2,-2,5648,12270,0,0,0
320000,0,0,0,0,0,64232,4000,4002,3000,0
130000,1,-1,-1,-1,-1,0,2178,604,700,0
180000,0,0,0,0,0,109030,78266,5203,30023,0
100000,0,0,0,0,0,97997,4000,4046,4752,0
80000,-2,-2,-2,-2,-2,0,0,0,0,0
90000,-1,-1,-1,-2,-2,1407,5000,998,0,1
310000,0,0,0,0,0,140483,4000,4500,4500,0
360000,2,2,-2,-2,-2,1614,40,0,0,0
180000,0,0,0,0,0,60258,2130,2200,2200,0
40000,-2,-2,-2,-2,-2,5247,7196,6597,5552,0
20000,2,-1,2,0,0,1015,19214,0,1000,1
90000,0,0,0,0,2,86422,5000,3300,22837,0
210000,-1,-1,-1,0,0,2785,461,13966,80000,0
180000,0,0,0,-1,0,11393,2000,0,0,0
220000,0,0,0,0,2,47588,1479,1820,1600,1
150000,0,0,0,0,0,151160,5526,5877,5804,0
50000,0,0,0,-2,-2,18734,1340,1000,0,0
20000,1,-1,-1,-1,0,2521,17388,0,200,1
130000,0,0,0,0,0,55368,5000,5000,5000,0
200000,0,-1,-1,-2,-2,136435,105,99230,10038,0
320000,0,0,0,0,0,66497,3084,3007,3031,0
90000,1,-2,-2,-2,-2,0,0,0,0,0
160000,-1,-1,-1,0,0,8030,8030,8030,19069,1
210000,1,2,-1,-1,2,5589,14,4062,5005,0
360000,-2,-2,-2,-2,-2,2741,0,0,11927,0
220000,2,2,2,0,0,80055,4500,450,2000,1
200000,1,-2,-2,-2,-1,2396,1823,1630,2203,0
60000,0,0,0,0,0,170536,5143,5162,10202,0
30000,0,0,0,0,0,27690,1578,1239,1200,0
50000,0,0,0,0,0,48789,1775,2221,1470,0
90000,0,0,0,0,0,14550,2000,2000,5000,0
110000,0,0,0,0,0,38152,2000,1700,2000,0
140000,0,0,0,0,0,133714,6560,6200,4246,0
200000,-1,-1,-1,-1,-1,2298,1490,1669,144,0
30000,0,0,0,0,0,26815,2000,2000,1527,0
50000,-1,-1,-1,-1,-1,3195,3557,23501,2889,0
50000,2,2,3,2,2,40959,3900,0,1700,1
50000,0,0,-1,0,0,4705,5000,7861,1320,0
80000,-1,-1,-1,-1,-1,754,0,3399,0,0
240000,0,0,0,0,0,26501,5000,6000,3000,0
120000,0,0,0,0,0,106621,4000,5013,4000,1
200000,-2,-2,-2,-2,-2,5337,2322,7471,1086,0
140000,0,0,-2,-2,-2,21688,0,0,0,0
360000,0,0,0,0,0,22233,1287,1152,1000,0
70000,0,0,0,0,0,41659,1687,1740,3000,0
170000,2,0,0,2,0,111170,4065,5727,7500,1
140000,2,0,0,0,0,144010,5301,5400,5100,1
20000,3,2,3,3,2,17690,2000,1000,2000,1
50000,0,0,0,0,2,12986,1230,1256,1571,0
110000,0,0,0,0,0,92332,2800,3703,2700,0
180000,1,-2,-1,-2,-2,0,0,1000,0,0
90000,2,0,0,0,0,77651,3300,3600,3805,1
120000,0,0,0,0,0,115520,5001,5076,5000,0
140000,0,0,0,0,0,63119,2450,2226,2367,0
290000,0,0,0,0,0,262518,6500,5300,4000,1
310000,0,0,2,-1,2,11683,3000,0,0,0
30000,0,0,0,0,0,3812,2000,3000,3000,0
200000,-1,-1,-2,-2,-2,776,0,0,151,0
180000,-1,2,-1,2,-2,1728,0,2703,0,0
120000,0,0,0,0,0,56324,3000,5007,3200,0
290000,-1,-1,-1,0,0,11102,9358,22149,20000,0
90000,0,0,0,0,0,91564,3000,3000,1000,0
260000,0,0,0,0,0,145165,6500,7000,8000,0
230000,-2,-1,-1,0,0,865,221,16601,1513,0
270000,-1,-1,2,-1,-1,9112,6035,0,0,0
280000,-1,-1,-1,-1,0,11536,3419,8283,2287,0
110000,1,-2,-2,-2,-2,0,0,0,0,1
60000,-1,-1,2,0,0,1130,7,0,11958,0
70000,0,0,0,0,0,70844,3000,2400,3000,0
100000,2,0,0,0,2,101429,2833,2929,3500,1
140000,0,0,0,0,0,125792,5000,10000,5000,0
50000,0,0,0,0,0,34250,1550,1750,2270,1
80000,0,0,0,0,0,74464,3117,2519,1838,0
40000,0,0,0,0,0,40848,1650,2300,1600,0
140000,0,0,0,0,0,135432,6500,4733,4015,1
200000,0,0,0,0,-2,19326,1330,1362,1000,0
50000,1,2,3,2,2,16455,2000,1000,1000,0
80000,0,0,0,-1,-1,41444,1306,1500,1500,0
270000,0,0,0,0,-1,22804,1496,2273,2014,0
70000,0,0,0,0,0,69762,2450,2600,2700,1
200000,0,0,0,0,0,11740,2012,1025,32994,0
170000,0,0,0,0,0,26151,3000,5000,2000,1
420000,0,0,0,0,0,23191,2267,2034,1500,0
50000,2,0,0,2,2,25875,2000,3000,2000,1
140000,0,0,0,0,0,124753,3626,4324,3207,0
130000,-1,0,0,0,0,19486,35000,10048,8000,0
270000,-1,-1,-1,0,0,1390,363,14841,1200,0
80000,0,0,0,0,0,81787,2600,3009,2200,0
160000,1,2,0,0,2,46835,0,2000,1700,0
130000,0,0,0,-1,0,130318,4700,5108,3860,1
160000,0,0,0,0,0,100613,3600,3700,1700,0
180000,0,0,0,0,0,173098,8000,8100,8000,0
180000,1,-1,-1,-1,-1,0,2039,2000,3918,0
210000,0,0,-2,-1,-2,4700,0,0,1008,0
150000,0,0,0,0,0,21081,2200,2500,6023,0
360000,-2,-2,-2,-2,-2,1517,2749,2322,2482,0
470000,0,0,0,0,0,27134,1500,1502,3696,0
40000,0,0,0,0,0,33563,1204,1000,38639,0
200000,0,0,0,0,0,201202,15200,9600,9503,0
150000,0,-1,0,-1,-1,8000,13024,3000,8100,0
90000,0,0,0,0,2,65924,3000,2771,3000,1
60000,1,2,0,-2,-2,47963,0,1038,0,0
80000,-1,-1,-1,-2,-1,4620,2991,1500,1608,0
160000,0,0,2,0,0,13122,4000,1000,2000,0
130000,1,-2,-1,2,-1,0,0,98,0,0
70000,0,0,0,0,0,70251,2000,1200,1500,0
170000,-1,-1,-1,0,-1,1471,6040,1471,3398,0
50000,0,0,0,0,-1,4406,3000,0,4249,0
100000,0,0,-1,0,0,7565,28,103350,1722,0
130000,1,-2,-2,-2,-2,0,0,0,0,0
60000,0,0,0,0,0,56397,2039,2250,2060,0
290000,0,0,0,0,0,140615,7003,7037,7019,0
50000,1,-1,2,-2,-2,0,1000,0,0,0
140000,0,0,0,0,0,28872,2000,1522,2000,0
120000,0,0,0,-1,-1,3377,2500,5000,1000,0
190000,0,0,2,0,0,115608,26500,0,7000,0
30000,2,-1,-1,-1,-1,174,1995,3530,0,0
160000,-1,-1,-1,-1,-1,390,390,390,390,0
230000,1,-1,2,-1,-1,0,500,0,624,0
130000,0,0,0,0,0,124769,5400,3941,1742,0
340000,0,0,0,0,0,195524,7524,9809,7852,0
230000,2,0,0,0,0,101347,4179,4231,4061,1
90000,0,0,0,0,0,33336,10000,10000,6000,0
300000,0,0,0,0,0,63425,3005,2691,2400,0
110000,0,0,0,0,0,52059,1150,1330,2500,1
140000,0,0,0,0,0,38199,2000,2000,2000,0
180000,0,0,0,0,0,3739,3889,4739,2289,1
70000,1,2,2,2,2,52204,2500,1983,0,1
180000,0,0,0,0,0,117703,4171,4200,4000,0
150000,-1,-1,-1,-1,0,7815,4933,6237,3280,0
30000,0,0,2,0,0,27347,5500,0,3000,0
230000,0,-1,2,0,0,14330,232557,0,7556,0
180000,1,-1,-1,-1,-1,0,376,0,390,0
150000,0,0,0,0,0,61162,3000,5000,5065,0
40000,0,0,0,0,0,30923,5000,1522,10000,0
40000,0,0,0,2,2,37005,2000,4000,0,1
120000,2,2,2,0,0,113354,6200,10900,0,1
140000,0,0,0,0,0,14997,2000,3000,3000,0
80000,-1,-1,-1,-2,-2,494,329,4750,0,0
420000,-1,-1,-1,0,0,15629,5402,1237,24712,0
180000,-1,-1,-1,-1,-1,3578,3898,0,715,0
90000,0,0,0,0,0,73849,2900,2012,1603,0
330000,-2,-2,-2,-2,-1,0,0,0,0,0
260000,0,0,0,0,0,71865,5000,3000,3000,0
200000,-1,-1,-1,-1,-1,1126,390,390,390,0
30000,0,0,0,2,0,19769,5896,3002,2130,0
300000,0,0,0,0,0,16463,1500,1500,1500,0
130000,0,0,2,-1,-1,16078,4176,0,1000,0
30000,-1,0,-1,-1,-1,2293,1009,5572,3321,0
30000,1,2,2,2,2,11174,1300,1500,0,1
130000,0,0,0,0,0,102087,4500,4363,3300,0
190000,0,0,0,0,2,188370,8700,8500,9270,0
230000,3,2,2,-1,-2,1090,0,0,878,1
50000,-1,0,-1,2,-2,18625,2071,5191,6,0
70000,0,0,0,0,0,8193,1122,2127,2000,0
50000,0,0,0,0,0,59010,2039,2015,2000,1
60000,0,-1,0,-1,-1,47386,4807,1048,1000,1
150000,-2,-2,-2,-2,-2,36215,6105,1084,0,0
240000,0,0,0,0,0,240428,7227,4486,3557,0
110000,0,0,0,0,0,50406,1800,1800,1700,0
110000,0,0,0,0,0,108001,3500,3500,3000,0
50000,0,0,0,0,0,47858,1949,1685,2777,0
210000,-2,-2,-2,-2,-2,10692,0,0,0,0
160000,-1,-1,-1,-1,-1,3849,6458,6980,9044,0
120000,0,0,0,0,0,3706,100000,5369,4014,0
130000,0,0,0,0,0,131041,6500,5000,5000,0
170000,0,0,0,0,2,168858,7000,6500,8000,0
120000,0,0,0,0,0,35238,1777,2254,1400,0
170000,1,-2,-2,-2,-2,0,0,0,0,0
290000,0,0,0,0,0,240506,8601,9300,8000,0
70000,-1,-1,-1,-1,-1,157,157,157,157,0
140000,0,0,0,0,0,136276,7000,6000,7000,0
180000,1,2,2,0,0,5892,0,3089,0,1
200000,-1,-1,-2,-1,-2,1171,0,0,680,0
90000,0,0,2,0,0,97973,12500,2,5085,1
80000,0,0,0,-1,-1,52934,3000,1064,2500,0
130000,-1,-1,-1,-1,-1,3363,8319,15253,7338,0
20000,-1,-1,2,0,0,191,20200,0,1310,0
200000,-2,-2,-2,-2,-2,4257,3690,4460,3190,1
200000,-1,-1,-1,-1,-1,13285,2155,14122,23007,0
120000,1,-2,-1,-2,-2,0,0,2382,0,1
60000,0,-1,-1,-1,0,7207,12625,6244,13615,0
340000,0,0,0,0,0,1830,3000,3000,5000,0
150000,-1,2,-1,0,-1,1040,0,9173,0,1
160000,-1,-1,-1,-1,-1,408,99,99,398,0
200000,0,0,0,0,0,52935,2500,2200,2500,0
50000,0,0,2,0,0,43165,6987,2433,0,1
170000,-2,-2,-2,-2,-2,106,18719,30000,0,1
280000,0,0,2,2,2,109392,21000,6150,5000,0
270000,0,0,0,0,0,209164,6429,5959,6863,0
120000,-1,-1,-1,-1,-1,1184,1066,5079,0,0
280000,-1,-1,-1,-1,-1,6585,4308,0,1265,0
50000,0,0,0,0,0,30951,1600,1542,1100,0
200000,-2,-2,-2,-2,-2,0,0,0,0,0
50000,0,0,0,0,0,47254,1720,3100,1723,1
150000,0,-1,-1,0,0,6121,4391,6269,8914,0
50000,3,2,2,7,7,2350,50,0,0,1
150000,-1,-1,-1,0,0,1518,1798,5699,4644,0
150000,-2,-2,-2,0,0,-3706,3449,46128,60260,0
90000,-1,-1,0,0,0,18674,92858,4100,3200,0
500000,0,0,0,0,0,93625,11723,15390,12239,0
300000,0,0,0,0,0,327724,11250,11877,10487,0
240000,0,0,0,0,0,234053,5000,120000,10000,0
120000,0,0,0,-2,-2,48499,1621,1000,1326,0
120000,-2,-2,-2,-2,-2,1613,136,0,0,0
390000,0,0,0,0,0,125863,10053,5028,5045,0
200000,0,0,0,0,0,5733,2023,2018,22491,0
80000,0,0,2,2,2,70411,6657,2629,0,0
20000,2,2,0,0,0,12492,0,1528,1233,1
50000,0,0,0,0,0,26735,1500,1798,1605,0
70000,2,0,0,0,0,46526,2070,2000,2000,1
170000,0,0,0,0,0,169398,5679,6642,8926,0
80000,2,2,2,0,0,77096,8000,0,2800,0
310000,0,0,0,0,0,122127,10000,10124,20000,0
230000,0,0,0,0,0,145959,3551,3000,1284,0
20000,0,0,0,0,0,18833,1290,2000,2000,0
270000,1,2,0,0,0,253072,0,11000,11000,0
230000,-1,2,-1,0,-1,6155,500,3004,4200,1
230000,0,0,0,0,-1,7865,5000,2000,1500,0
200000,0,0,0,2,2,58833,4100,3000,3000,0
30000,-1,-1,-1,-1,2,8432,25460,1000,1306,0
300000,0,0,2,2,2,275855,15000,7000,50000,1
500000,-1,-1,-1,0,0,16090,37039,78079,1708,0
170000,1,-1,-1,-2,-2,0,6390,1690,0,0
200000,-1,-1,-1,0,0,18568,0,1029,3682,0
500000,0,0,0,0,0,33107,7000,6664,1500,0
50000,0,0,0,0,0,50029,2100,2000,2100,0
150000,-1,2,-1,0,0,2599,0,390,1366,0
100000,0,0,0,-1,0,47107,18000,10000,2635,0
150000,0,0,0,0,0,24848,14000,5000,5000,0
170000,0,0,0,0,0,22680,2000,2000,2000,0
100000,0,0,0,0,0,42713,10000,10000,1500,0
160000,-2,-2,-2,-2,-2,1040,1320,1276,372,0
90000,0,0,0,0,0,37026,5000,3611,199,0
190000,0,0,0,0,0,97136,4418,5452,5471,0
200000,0,0,0,0,0,61940,3000,3000,3000,0
50000,0,0,2,0,0,56701,5000,2000,0,0
260000,-2,-2,-2,-2,-2,-28,5763,703,1564,0
250000,0,-1,-1,-1,-1,20687,14158,0,0,0
230000,-2,-1,2,-1,-1,3764,11142,1430,4571,0
240000,-1,0,-1,-1,-1,28700,1639,12450,28969,0
110000,0,0,0,0,0,110553,4000,4800,4300,1
60000,1,-2,-2,-1,-1,0,0,0,150,0
80000,0,0,0,-1,0,42377,2008,1000,11632,0
230000,0,0,0,0,0,111295,4473,5000,2624,0
210000,0,-1,-1,-1,-1,7457,1512,8475,5499,0
100000,2,2,2,2,0,72464,0,3462,3700,1
50000,2,2,2,0,0,48286,2100,1800,0,1
50000,0,0,0,0,0,42391,3000,4200,0,0
40000,-1,0,0,-1,0,27025,6000,8040,4235,1
90000,0,0,-2,-1,-2,3386,0,780,1176,0
70000,0,0,0,2,2,35871,1902,1632,3379,0
30000,0,0,0,2,0,20105,1650,1506,2651,0
170000,-1,-1,-1,-1,-1,272,272,272,755,0
80000,0,0,0,0,0,83120,1764,1906,2000,0
140000,0,0,0,-1,-1,16037,2000,5000,390,0
30000,0,0,2,0,0,5293,3000,0,3000,0
40000,0,0,0,0,0,26133,1500,1500,1500,1
50000,1,-2,-2,-1,-1,0,0,0,1363,0
230000,0,0,0,0,0,2656,1074,1046,1060,0
60000,1,-1,-1,0,0,0,3947,5691,21028,0
60000,0,0,0,0,0,62321,3000,3016,5011,0
250000,0,0,0,0,0,46948,2500,10000,3000,0
240000,0,0,0,0,0,41923,1779,1000,194043,0
310000,0,0,0,0,0,176565,25532,50120,30000,0
320000,0,0,0,0,0,293073,13300,12756,1295,0
20000,0,0,0,-2,-2,12031,5000,0,0,0
300000,0,0,0,-1,-1,10291,19326,10000,1940,0
50000,0,0,0,0,0,10051,5000,10000,5000,0
570000,0,0,0,0,0,33675,3000,5000,3016,0
160000,0,0,0,0,0,118695,10000,10000,10000,0
230000,-1,-1,-1,-1,-1,7539,6500,6500,45914,0
250000,0,0,0,-1,0,45687,5000,1585,3028,0
80000,0,0,0,0,0,77391,2784,2887,3402,0
60000,-1,-1,0,0,0,396,87804,2000,1567,0
90000,0,0,0,0,-1,17584,2000,1300,2000,0
150000,-1,-1,-1,-1,-1,8319,5056,2441,4471,0
90000,0,0,0,0,0,25806,1619,1266,1048,0
150000,1,-2,-2,-2,-1,0,0,0,0,0
150000,0,0,0,0,0,52824,4000,2000,2000,0
400000,0,-1,-1,-1,-1,12570,958,4465,14272,0
200000,0,0,0,0,0,198890,8058,6900,7022,0
210000,0,0,0,0,0,66517,3000,2500,6259,0
140000,-1,2,-1,-1,-1,1953,0,464,337,1
220000,-1,-1,-1,-1,-1,7468,5045,4949,7083,0
250000,0,0,0,-1,-1,227762,35018,1000,20000,0
120000,-1,-1,-1,-1,-1,328,417,3012,1927,0
200000,1,-1,-1,-1,-1,0,2658,150,3570,0
50000,1,2,2,0,0,22021,1000,2000,1000,0
50000,0,0,0,-1,0,50148,1840,1311,2000,0
230000,-2,-2,-1,-2,-2,20517,12903,10880,10125,0
100000,2,2,-2,-2,-2,1526,0,0,0,0
50000,1,2,0,0,0,26293,0,1609,2000,0
330000,0,0,0,0,0,37587,2000,2000,3000,0
90000,-1,-1,-2,-2,-2,3000,0,0,0,0
150000,0,0,0,0,0,5877,1268,1284,1271,0
70000,2,2,2,2,2,24799,0,2600,2000,0
80000,0,0,0,0,0,71126,4000,5002,4500,0
130000,0,0,-1,0,0,131630,3600,2315,100000,0
130000,0,0,0,3,2,101650,4621,15107,5000,0
140000,-1,-1,-1,-2,-2,389,407,0,0,1
240000,-1,-1,-1,-1,-1,2400,152,3250,2391,1
160000,-1,-1,-1,0,0,2659,3859,10709,1000,0
50000,-1,-1,-1,-1,-1,651,651,1072,1713,1
500000,-1,0,-1,-1,-2,17531,26588,10663,680,0
260000,0,0,0,0,0,238896,11000,11065,9500,0
100000,0,0,0,0,0,10693,22622,2326,1600,0
130000,0,0,0,0,0,111388,6000,5000,6000,0
80000,0,0,0,0,0,124224,4574,4737,5753,0
400000,0,-1,-1,0,-1,52875,55544,994,5030,0
360000,0,0,0,0,0,44179,1498,1799,1008,0
190000,0,0,2,0,0,7188,2459,0,1200,0
90000,0,0,0,0,0,41138,2000,1866,1347,0
50000,0,0,0,0,0,8838,6540,37130,2858,0
80000,0,0,2,2,2,49196,6292,0,5000,0
120000,-1,-1,-2,0,0,1450,0,0,1187,0
100000,2,0,0,2,2,21117,1400,5000,0,1
170000,1,-1,-1,-1,-1,0,1295,0,376,0
90000,0,0,0,2,2,38355,1700,2404,1500,0
400000,-2,-2,-2,-2,-2,0,0,0,0,1
230000,0,0,0,0,0,79108,3187,7100,0,0
260000,0,0,0,0,0,207593,7011,11932,4709,0
110000,0,0,0,0,0,56073,4500,4500,4500,0
500000,-1,0,0,0,0,319082,8752,0,21420,0
90000,-1,-1,-1,-1,-1,2943,906,669,0,0
60000,0,0,2,-1,-1,20729,3016,1000,0,0
320000,0,0,2,0,0,320635,12500,22,11155,1
320000,0,0,0,0,0,34818,1690,1500,1000,0
190000,0,0,0,0,0,112039,4600,4500,4000,0
80000,1,-2,-2,-2,-2,0,0,0,0,1
230000,2,2,2,2,2,35610,3706,0,1513,1
310000,-2,-2,-2,-2,-2,594,477,5648,0,0
260000,0,0,0,0,0,150709,6911,7514,6756,0
200000,1,-1,0,-1,-1,0,928,1000,1000,0
200000,0,0,0,0,-1,65199,6532,0,1762,0
200000,0,0,0,0,0,50925,2455,2629,2442,0
50000,0,0,0,0,0,28157,1430,1770,1446,0
50000,0,0,0,0,0,52775,2500,2000,2000,1
50000,0,0,0,0,0,44498,4000,4000,2000,0
240000,0,0,0,0,0,187431,8200,8000,8000,0
100000,0,0,0,-1,-1,7815,5000,1000,2180,0
230000,-1,-1,-1,-1,-1,2454,1197,4566,4316,0
230000,0,0,0,0,0,4827,2000,3050,5000,0
240000,2,2,2,2,0,191137,24000,0,12014,1
150000,-1,-1,0,-1,-1,35213,115041,66066,2031,0
150000,0,-1,-1,-1,-1,1499,1231,0,1872,0
200000,-1,-1,-1,0,0,27869,5531,6781,12162,0
60000,2,0,0,0,0,58501,2000,1900,1572,1
50000,0,0,0,0,0,19889,1500,1600,1600,0
140000,-1,-1,-1,0,-1,277,19983,17725,36621,0
220000,2,2,0,0,0,150682,0,6824,2726,0
