LIMIT_BAL,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_1_2,PAY_1_3,PAY_2_2,PAY_3_2,PAY_4_2,PAY_5_2,dpnm
320000,10125,1526,1600,0,0,0,0,0,0,0
90000,88805,3500,4000,0,0,0,0,0,0,0
200000,390,390,390,0,0,0,0,0,0,0
240000,102318,468,5784,0,0,1,0,0,0,1
240000,223151,7766,8300,0,0,0,0,0,0,1
120000,13544,3000,15928,0,0,0,0,0,0,0
70000,24345,1414,1759,0,0,0,0,0,1,0
20000,4481,0,1087,0,0,1,0,0,1,0
140000,147946,7000,10,0,0,1,1,0,0,0
240000,101060,6000,4650,0,0,1,1,1,1,0
50000,48322,3000,3000,0,0,0,0,0,0,0
100000,89799,0,8000,1,0,1,1,1,1,0
140000,21513,2000,2000,0,0,0,0,0,0,0
260000,7559,0,1350,0,0,1,0,0,0,0
230000,0,13371,9420,0,0,0,0,0,0,0
20000,416,0,832,0,0,0,0,0,0,0
110000,106113,1635,1000,0,0,0,0,0,0,0
460000,235388,8000,7500,0,0,0,0,0,0,0
120000,26490,3246,0,0,0,0,1,0,0,0
60000,22219,140,0,0,0,0,0,0,0,1
50000,1473,390,390,0,0,0,0,0,0,1
50000,48619,2100,2300,0,0,0,0,0,0,0
30000,1946,1000,390,0,0,0,0,0,0,0
20000,18011,1500,1400,0,0,0,0,0,0,0
20000,17059,1500,4000,0,0,0,0,0,0,0
350000,262576,10013,10029,0,0,0,0,0,0,0
240000,239003,9700,8500,0,0,0,0,0,0,0
120000,45902,0,2100,1,0,1,0,0,0,1
200000,0,9661,218,0,0,0,0,0,0,0
150000,3056,834,5487,0,0,0,0,0,0,0
180000,0,0,621,0,0,0,0,0,0,0
260000,232,91,85,0,0,0,0,0,0,0
180000,3580,0,0,0,0,0,0,0,0,0
130000,26528,1400,1000,0,0,0,0,0,0,0
250000,119310,15000,10000,0,0,0,0,0,0,0
460000,0,737,4872,0,0,0,0,0,0,0
40000,30927,1300,1327,0,0,0,0,0,0,0
20000,9735,3000,0,1,0,1,1,0,0,1
310000,34682,23712,0,0,0,0,0,0,0,0
90000,87190,3068,3335,0,0,0,0,0,0,0
20000,12648,2000,1271,0,0,0,0,0,0,0
270000,18205,1500,2000,0,0,0,0,0,0,0
170000,114625,6305,6000,0,0,0,0,0,0,0
300000,66132,2412,2496,0,0,0,0,0,0,0
350000,832,0,1844,1,0,1,0,1,0,1
360000,396,396,396,0,0,0,0,0,0,0
260000,131472,5036,5000,0,0,0,0,0,0,0
100000,12332,1296,1123,0,0,0,0,0,0,0
200000,42215,3092,7518,0,0,0,0,0,0,0
30000,21697,1500,2000,0,0,0,0,0,0,0
160000,1338,711,1945,0,0,0,0,0,0,0
370000,47269,2000,20000,0,0,0,0,0,1,0
380000,112118,96778,243301,0,0,0,0,0,0,0
210000,53748,99737,11188,0,0,0,0,0,0,0
90000,36835,0,5539,0,0,1,1,1,1,0
210000,3096,5260,3298,0,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1
500000,46178,57498,120899,0,0,0,0,0,0,0
390000,32708,3000,1500,0,0,0,0,0,0,0
310000,8242,32617,17417,0,0,0,0,0,0,0
280000,284556,9500,10750,0,0,0,0,0,0,0
200000,1980,1802,5647,0,0,0,0,1,0,0
50000,32669,3800,0,0,0,0,1,0,0,0
500000,17360,13222,10758,0,0,0,0,0,0,0
30000,29893,1697,1505,0,0,0,0,0,0,0
50000,49986,23800,2200,0,0,0,0,0,0,1
210000,-163,0,0,0,0,0,0,0,0,1
150000,0,0,6785,0,0,0,0,1,0,0
230000,218205,7859,7750,0,0,0,0,0,0,0
200000,1488,4246,8511,0,0,0,0,0,0,0
200000,3810,3063,8568,0,0,0,0,0,0,0
330000,179935,8000,6000,0,0,0,0,0,0,1
70000,68144,2538,2607,0,0,0,0,0,0,0
100000,91,957,3079,0,0,0,0,0,0,1
130000,129998,6543,6700,0,0,0,0,0,0,0
90000,941,3008,200,0,0,0,0,1,0,1
150000,0,0,0,0,0,0,0,0,0,0
230000,22472,1330,5000,0,0,0,0,0,0,0
80000,21788,16445,1482,0,0,0,0,0,0,0
100000,66470,2000,3000,0,0,0,0,0,0,0
170000,187146,6500,9000,0,0,0,0,0,0,1
310000,2432,0,4000,0,0,1,0,0,0,0
160000,735,735,735,0,0,0,0,0,0,0
70000,30809,0,3400,1,0,1,1,1,1,1
500000,62053,75840,5000,0,0,0,0,0,0,0
50000,51400,0,0,0,0,0,0,0,0,0
410000,71532,3700,0,1,0,1,1,1,1,1
120000,120792,20137,50053,0,0,0,0,0,1,0
20000,323,26703,0,0,0,0,0,1,0,1
310000,12295,2000,20000,0,0,0,0,0,0,0
90000,24489,1527,12957,0,0,0,0,0,0,0
200000,145901,5216,5090,0,0,0,0,0,0,0
360000,10821,5586,3364,0,0,0,0,0,0,0
350000,16476,5000,5000,0,0,0,0,0,0,0
20000,14950,2065,3398,0,0,0,1,0,1,0
260000,5275,0,0,0,0,0,0,0,0,0
110000,108227,4200,4306,0,0,0,0,0,0,1
140000,90590,8000,7000,0,0,0,0,0,1,0
310000,263685,8000,6650,0,0,0,0,0,0,0
170000,148211,5400,8200,0,0,0,0,1,1,0
80000,76539,3510,41,0,0,0,1,1,1,0
410000,5135,2916,13379,0,0,0,0,0,0,0
130000,16657,1500,1500,0,0,0,0,0,1,0
260000,5992,1116,1140,0,0,0,0,0,0,0
500000,2594,1190,17840,0,0,0,0,0,0,0
160000,390,780,0,0,0,0,0,0,0,0
180000,37565,3006,3007,0,0,0,0,0,0,0
70000,53972,1700,1500,0,0,0,0,0,0,0
50000,1000,14300,17820,0,0,0,0,0,0,0
90000,63632,3000,2431,1,0,0,0,0,0,1
210000,137264,3664,3900,0,0,0,0,0,0,1
210000,195615,9234,5185,1,0,0,0,0,0,0
360000,942,3678,33148,0,0,0,0,0,0,0
280000,100740,5000,4000,0,0,0,0,0,0,0
160000,108179,3866,3899,0,0,0,0,0,0,0
200000,3254,1998,2795,0,0,0,0,0,0,0
50000,46750,0,0,0,0,0,0,1,0,0
400000,2487,4009,6,0,0,0,1,0,0,1
210000,918,1146,3988,0,0,0,0,0,0,0
440000,2380,1750,4697,0,0,0,0,0,0,0
380000,4539,4131,4700,0,0,0,0,0,0,0
120000,8578,5502,7921,0,0,0,0,0,0,0
110000,47460,5000,0,0,0,0,0,0,0,1
110000,53524,6600,0,0,0,1,0,1,0,1
360000,6878,49190,38610,0,0,0,0,0,0,0
200000,202967,7208,7282,0,0,0,0,0,0,1
200000,175353,25001,5701,0,0,0,0,0,0,1
50000,50471,3000,1755,0,0,0,0,0,0,0
400000,23052,8025,13972,0,0,0,0,0,0,0
150000,1980,0,990,0,0,1,0,0,0,0
430000,43970,50942,325470,0,0,0,0,0,0,0
170000,-21,0,0,0,0,0,0,0,0,0
300000,23742,10000,1976,0,0,0,0,0,0,0
500000,34639,10010,8078,0,0,0,0,0,0,0
230000,165090,6500,6000,0,0,0,0,0,0,0
50000,50593,1798,2198,0,0,0,0,0,0,0
50000,15323,0,1354,0,0,1,0,0,0,1
220000,0,0,0,0,0,0,0,0,0,0
500000,2082,803,1440,0,0,0,0,0,0,0
350000,70845,0,3500,0,0,1,0,0,1,0
200000,3983,4884,3165,0,0,0,0,0,0,0
30000,27224,2001,5101,0,0,0,0,0,0,0
180000,1321,590,584,0,0,0,0,0,0,0
50000,8971,1000,1000,1,0,1,1,0,0,0
80000,1049,0,152,0,0,0,0,0,0,0
270000,18221,3005,3027,0,0,0,0,0,0,0
310000,16577,1361,3146,0,0,0,0,0,0,0
450000,387192,0,14062,0,0,1,0,0,0,1
210000,151258,5000,7000,1,0,1,1,1,1,1
300000,127237,4100,4600,0,0,0,0,0,0,0
60000,72930,5000,3000,0,0,0,1,0,0,0
360000,415,0,1000,0,0,0,0,0,0,0
280000,0,0,0,0,0,0,0,0,0,0
150000,133013,4159,4221,0,0,0,0,0,0,1
260000,246,246,246,0,0,0,0,0,0,0
150000,8766,5950,1010,0,0,0,0,0,0,0
180000,62140,5311,4657,0,0,0,0,0,0,0
120000,165,0,788,0,0,0,0,0,0,0
200000,125722,12400,0,0,0,0,1,0,0,0
130000,121816,6000,6000,0,0,0,0,0,0,0
50000,45442,0,1900,0,0,1,0,0,1,0
430000,0,0,0,0,0,0,0,0,0,0
30000,30210,28000,1600,0,0,0,0,0,0,1
60000,4419,1500,1300,0,0,0,0,0,0,1
180000,1430,1785,435,0,0,0,0,0,0,0
360000,0,238,0,0,0,0,1,0,0,0
60000,53954,5000,5000,0,0,0,0,0,0,0
100000,3746,12077,13210,0,0,0,0,0,0,0
80000,74349,3400,4000,0,0,0,0,0,0,0
240000,30851,10000,14,0,0,0,1,0,0,0
40000,0,2277,1521,0,0,0,0,0,0,0
80000,77298,2515,3000,0,0,0,0,0,0,0
120000,360,360,360,1,0,0,0,0,0,1
280000,11847,10252,13488,0,0,0,0,0,0,0
210000,2361,652,401,0,0,0,0,0,0,0
70000,48421,2006,1362,0,0,0,0,0,0,0
160000,63043,6079,3064,1,0,1,1,1,0,1
260000,3469,1579,879,0,0,0,0,0,0,0
100000,38604,0,2000,1,0,1,0,0,1,1
80000,48751,2200,0,1,0,1,1,0,0,1
140000,0,1384,0,0,0,0,0,0,0,0
100000,8853,0,10389,0,0,0,0,0,0,0
50000,29294,2000,500,0,0,0,0,0,0,0
20000,15087,1600,1600,1,0,1,0,1,0,0
240000,188964,8000,6017,0,0,0,0,0,0,0
90000,16420,1300,1313,0,0,0,0,0,0,0
420000,293402,10433,12000,0,0,0,0,0,0,0
500000,134558,5185,20031,0,0,0,0,0,0,0
350000,6015,8797,691,0,0,0,0,0,0,0
50000,39722,1700,3000,0,0,0,0,0,0,0
80000,1068,37200,2000,0,0,0,0,0,0,0
200000,0,0,0,0,0,0,0,0,0,0
240000,67120,2200,2263,0,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0
50000,31514,1710,1787,0,0,0,0,0,0,0
290000,31824,1529,13505,0,0,0,0,0,0,0
20000,17860,1400,19648,0,0,0,0,0,0,0
330000,86916,3135,3285,0,0,0,0,0,0,0
10000,8803,2620,0,0,0,1,0,1,0,1
370000,123485,10000,7000,0,0,0,0,0,0,0
80000,84437,3093,8000,0,0,0,0,0,0,0
340000,147943,5169,5333,0,0,0,0,0,0,0
500000,0,0,0,0,0,0,0,0,0,1
460000,293429,13200,14000,0,0,0,0,0,0,0
50000,46594,1768,2070,0,0,0,0,0,0,1
160000,151394,5500,7054,0,0,0,0,0,0,0
80000,68250,6325,0,1,0,1,1,0,0,1
210000,200822,11477,3658,0,0,0,0,0,0,0
30000,28486,2000,3000,0,0,0,0,0,0,0
30000,31404,1500,1476,0,0,0,0,0,0,1
410000,499,0,35509,0,0,0,0,0,0,0
260000,493411,12325,6633,0,0,0,0,0,0,1
50000,50536,1200,4000,0,0,0,0,0,0,0
360000,1090,303,0,0,0,0,0,0,0,0
50000,48584,2000,5000,0,0,0,0,0,0,0
220000,1208,0,538,0,0,1,0,0,1,0
30000,53237,0,1800,1,0,1,0,0,0,1
230000,23674,0,2000,0,0,1,0,0,0,1
20000,18378,0,2000,0,0,0,0,0,0,0
500000,102690,15599,19001,0,0,0,0,0,0,0
50000,33499,3800,0,0,0,0,1,0,0,0
440000,942,2002,2942,0,0,0,0,0,0,0
140000,83957,5000,4000,0,0,0,0,0,0,0
480000,63701,0,39149,0,0,0,0,0,0,0
20000,17053,2219,2000,0,0,0,0,0,0,1
170000,2184,0,0,0,1,1,1,0,0,0
260000,212197,7534,8201,0,0,0,0,0,0,0
140000,780,0,390,0,0,1,0,0,0,1
100000,33333,0,0,0,0,0,0,0,0,0
220000,1193,1525,3470,0,0,0,0,0,0,0
160000,390,390,390,0,0,0,0,0,0,0
20000,17020,1000,3851,0,0,0,0,0,0,0
210000,4137,390,390,0,0,0,0,0,0,1
60000,1400,373,1299,0,0,0,0,0,0,0
190000,36137,1900,1800,1,0,1,1,1,1,1
500000,79461,3000,3000,0,0,0,0,0,0,0
20000,8639,2000,1000,0,0,0,1,0,0,0
460000,179442,4,7506,0,0,1,0,0,0,0
460000,10643,1600,1800,0,0,0,0,0,0,0
300000,282506,20024,20035,0,0,0,0,0,0,0
490000,59056,2153,3000,0,0,0,0,0,0,0
90000,93737,3600,5100,0,0,0,0,0,0,0
70000,20205,3000,0,1,0,1,1,1,1,1
20000,16734,1300,1314,0,0,0,0,0,0,1
20000,1480,0,780,0,0,1,0,0,0,0
10000,7700,1293,1235,0,0,0,0,0,0,1
420000,1936,3489,12290,0,0,0,0,0,0,0
200000,10755,10120,7852,0,0,0,0,0,0,0
500000,201013,8366,12063,0,0,0,0,0,0,0
150000,142904,5200,7200,0,0,0,0,0,0,0
50000,46190,2000,20266,0,0,0,0,0,0,0
180000,47932,2087,2200,0,0,0,0,0,0,0
20000,13874,1238,2559,0,0,0,0,1,1,0
150000,131953,8100,8100,1,0,1,1,1,1,1
50000,52198,0,2310,0,0,1,0,0,0,0
130000,129049,3000,2100,0,0,0,0,0,0,0
370000,242132,5600,3000,0,0,0,0,0,0,0
360000,30155,10541,7600,0,0,0,0,0,0,1
100000,37082,10000,15000,0,0,0,0,0,0,1
50000,75804,2785,3068,0,0,0,0,0,0,0
200000,3030,7007,6655,0,0,0,0,0,0,1
400000,15090,4004,5002,0,0,0,0,0,0,0
20000,17768,1600,1689,0,0,0,0,0,0,0
500000,4957,0,0,0,1,1,1,1,1,1
20000,18260,1621,1292,0,0,0,0,0,0,1
240000,236470,9560,9000,0,0,0,0,0,0,0
210000,5649,5425,437,0,0,0,0,0,0,0
130000,89913,3300,5000,0,0,0,0,0,0,0
130000,20678,1610,1808,0,0,0,0,0,0,0
360000,4698,0,0,0,0,0,0,0,0,1
50000,11045,3115,7161,0,0,0,0,0,0,0
500000,10287,5084,49,0,0,0,1,0,0,0
130000,98285,4300,4300,1,0,0,0,0,0,0
20000,19978,1594,1476,0,0,0,0,0,0,1
480000,0,8389,6375,0,0,0,0,0,0,0
240000,140233,4754,4873,0,0,0,0,0,0,0
60000,60114,1902,1650,0,0,0,0,0,0,0
450000,156875,11000,11000,0,0,0,0,0,0,1
350000,188,188,187,0,0,0,0,0,0,0
130000,121409,6000,6592,1,0,0,0,0,0,1
240000,234984,9500,11217,0,0,0,0,0,0,0
50000,46431,1756,2181,1,0,0,0,0,0,0
60000,62038,1579,1998,0,0,0,0,0,0,0
20000,17820,1435,1179,0,0,0,0,0,0,0
30000,26846,1783,1774,0,0,0,0,0,0,0
400000,3173,4265,8427,0,0,0,0,0,0,0
400000,16241,1217,1302,0,0,0,0,0,0,0
200000,419,419,392,0,0,0,0,0,0,0
260000,133208,6400,5744,0,0,0,0,0,0,0
30000,390,390,390,0,0,0,0,0,0,0
30000,14476,1129,1152,0,0,0,0,0,0,1
270000,931,31838,11013,0,0,0,0,0,0,0
260000,154927,8000,6000,0,0,0,0,0,0,0
210000,0,296,0,0,0,0,0,0,0,0
500000,231300,9838,0,0,0,1,1,0,0,0
50000,48321,1839,1640,0,0,0,0,0,0,1
160000,205134,1800,1800,0,0,0,0,0,0,0
550000,201417,7110,7353,0,0,0,0,0,0,0
330000,0,41219,374,0,0,0,0,0,0,0
280000,495,4,390,0,0,1,1,0,0,1
400000,279579,10700,47000,0,0,0,0,0,0,0
300000,127480,4810,6164,0,0,0,0,0,0,0
20000,20180,1500,1300,0,0,0,0,0,0,0
280000,1585,6416,16387,0,0,0,0,0,0,0
400000,52332,42898,26099,0,0,0,0,0,0,0
230000,-11,0,2174,0,0,0,0,0,0,0
20000,13561,1105,390,0,0,0,0,0,0,1
50000,30900,0,0,0,0,0,0,0,0,1
480000,3820,4665,5473,0,0,0,0,0,0,0
360000,4767,0,0,0,0,0,0,0,0,0
110000,2132,1946,27162,0,0,0,0,0,0,0
150000,149640,6000,3857,0,0,0,0,0,0,0
50000,49264,2500,1900,1,0,1,1,1,0,1
200000,205150,0,0,0,0,0,0,0,0,0
110000,106264,4400,3600,0,0,0,0,0,0,0
100000,10712,8000,2000,0,0,0,0,0,0,0
20000,11462,1212,1000,0,0,0,0,0,0,0
30000,28796,1609,5000,0,0,0,0,0,0,0
230000,131550,6057,4845,0,0,0,0,0,0,0
50000,8917,1468,1494,1,0,0,0,0,0,1
30000,24181,3000,0,0,0,0,0,0,0,0
50000,1344,1200,13032,0,0,0,0,0,0,0
130000,124626,4500,6100,0,0,0,0,0,0,0
50000,46540,2770,2100,0,0,0,0,0,0,0
360000,1,1001,1,0,0,0,1,1,0,1
50000,28358,1416,1471,0,0,0,0,0,0,0
150000,4015,501,632,0,0,0,0,0,0,1
240000,390,390,780,0,0,0,0,0,0,0
500000,8030,13156,12724,0,0,0,0,0,0,0
170000,167535,6000,7000,0,0,0,0,0,0,0
350000,93676,3240,5006,0,0,0,0,0,0,0
160000,150,1230,1331,1,0,0,0,0,1,1
220000,0,200,0,0,0,0,0,1,1,0
500000,431243,11000,12602,0,0,0,0,0,0,0
460000,1637,0,4790,0,0,0,0,0,0,0
50000,780,0,390,0,0,1,0,0,0,0
740000,321279,13000,13200,0,0,0,0,0,0,0
50000,7056,2840,1413,0,0,0,0,0,0,0
290000,225478,10026,10006,0,0,0,0,0,0,0
320000,234704,11000,12000,0,0,0,0,0,0,0
420000,11097,16106,10703,0,0,0,0,0,0,0
500000,339,2744,4402,0,0,0,0,0,0,0
450000,388009,15000,16701,0,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0
80000,65186,2800,2340,0,0,0,0,0,0,0
250000,6297,8657,23744,0,0,0,0,0,0,0
180000,0,0,0,0,0,0,0,0,0,1
260000,0,0,0,0,0,0,0,0,0,0
20000,1912,2768,2430,0,0,0,0,0,0,0
220000,1293,496,1385,0,0,0,0,0,0,0
90000,46441,1762,1875,0,0,0,0,0,0,0
210000,205601,9700,8810,0,0,0,0,0,0,0
300000,4984,756,3753,0,0,0,0,0,0,0
30000,30826,0,0,0,0,0,0,0,0,1
90000,15019,5000,6000,0,0,0,0,0,0,0
300000,0,0,0,0,0,0,0,0,0,1
500000,518950,39000,0,1,0,1,1,0,0,1
170000,1499,53705,60000,0,0,0,0,0,0,0
150000,100623,4700,4000,0,0,0,0,0,0,0
360000,20952,12590,3479,0,0,0,0,0,0,0
70000,70349,2600,3700,0,0,0,0,0,0,0
350000,6016,4348,5596,0,0,0,0,0,0,0
50000,29875,4506,2000,0,0,0,0,0,0,0
50000,20293,2000,2000,0,0,1,1,1,1,1
70000,71862,3500,0,1,0,1,1,0,0,1
30000,29654,0,3300,0,0,1,1,1,1,0
30000,26117,1737,1609,0,0,0,0,0,0,0
260000,0,312,920,0,0,0,0,0,0,0
30000,22623,10,0,0,0,1,1,0,1,1
240000,0,2712,90000,0,0,0,0,0,0,0
80000,41355,0,3800,1,0,1,1,1,1,1
40000,9663,1200,1337,0,0,0,0,0,0,0
130000,9123,0,1000,1,0,0,1,1,0,1
60000,56309,3000,2400,0,0,0,0,0,0,0
250000,500,3344,2255,0,0,0,0,0,0,0
60000,50791,1832,2500,0,0,0,0,0,0,0
390000,0,0,6757,0,0,0,0,0,0,0
110000,23258,0,2000,0,0,1,0,0,0,0
30000,27219,3600,0,0,0,0,1,0,0,0
50000,44027,8800,0,0,0,0,0,0,1,0
10000,8126,1668,1000,0,0,0,1,0,0,0
50000,8000,1118,1364,0,0,0,0,0,0,0
80000,0,2388,164,0,0,0,0,0,0,0
30000,28640,1400,1819,0,0,0,0,0,0,0
30000,33300,0,2326,0,0,1,0,0,0,1
50000,44531,7178,0,0,0,0,1,1,1,0
50000,50583,2300,3000,1,0,1,1,1,0,0
50000,20065,1600,0,0,0,0,0,1,0,0
10000,7302,1330,1300,0,0,0,0,0,0,0
50000,32789,1500,2000,0,0,0,0,0,0,0
50000,7181,0,0,0,0,0,1,0,0,0
10000,7828,1009,511,0,0,0,0,0,0,0
10000,9917,1400,1800,1,0,0,0,0,0,1
70000,66007,2057,2168,0,0,0,0,0,0,0
20000,17377,1360,1286,0,0,0,0,0,0,0
30000,26243,0,3500,1,0,1,1,1,1,0
30000,22271,1379,1454,0,0,0,0,0,0,0
50000,29496,1503,1493,0,0,0,0,0,0,0
100000,100192,3000,3000,0,0,0,0,0,0,0
30000,22756,5000,2000,0,0,0,0,0,0,0
20000,4400,4500,0,0,0,0,1,1,1,1
50000,44609,1000,3000,1,0,1,1,1,1,1
30000,37695,0,2000,0,0,0,1,1,0,0
30000,27216,3003,1482,1,0,0,0,0,0,1
30000,23237,10000,5000,0,0,0,0,0,0,0
20000,16674,22362,0,0,0,0,1,0,0,0
30000,12376,1600,0,1,0,1,1,1,1,1
50000,39787,1600,1300,0,0,0,0,0,0,0
80000,54600,3300,2640,0,0,0,0,0,0,0
30000,-5,570,25,0,0,0,0,0,0,0
10000,7568,1300,1300,1,0,0,0,0,0,0
30000,20059,1641,1672,0,0,0,0,0,0,1
20000,1908,1405,0,0,0,0,0,0,0,0
30000,3118,2414,1260,0,0,0,0,0,0,0
120000,117035,6000,6000,0,0,0,0,0,0,0
30000,20340,1400,1374,0,0,0,0,0,0,0
110000,541,541,541,0,0,0,0,0,0,0
30000,11284,1503,1529,0,0,0,0,0,0,0
80000,51980,6670,5000,0,0,0,0,0,0,0
20000,17849,2000,2080,0,0,0,0,0,0,0
170000,28615,1446,1690,0,0,0,0,0,0,0
120000,11245,1500,1265,0,0,0,0,0,0,0
30000,1434,6021,0,0,0,0,1,0,0,0
50000,49711,2019,2564,0,0,0,0,0,0,0
200000,0,0,900,0,0,0,0,0,0,0
30000,14544,1300,1300,0,0,0,0,0,0,1
90000,11333,4234,6000,0,0,0,0,0,0,0
50000,53159,2000,2097,0,0,0,0,0,0,0
50000,40111,2252,1737,0,0,0,0,0,0,0
150000,65542,0,2145,0,0,1,0,0,0,0
10000,6779,0,1300,0,0,1,0,0,1,0
130000,114466,4600,4500,0,0,0,0,0,0,1
70000,312,1837,326,0,0,0,0,0,0,0
40000,14310,0,3100,0,0,1,1,1,1,0
200000,52143,1910,3600,0,0,0,0,0,0,0
110000,113385,3900,6000,0,0,1,0,0,0,0
80000,26855,2386,2998,0,0,0,1,1,1,0
90000,53173,1324,1339,0,0,0,0,0,0,0
30000,27170,2500,2000,0,0,0,0,0,0,0
20000,16063,1565,2006,0,0,0,0,0,0,0
30000,21540,1358,1696,0,0,0,0,0,0,0
230000,1993,2360,0,0,0,0,0,0,0,1
50000,1572,1572,1572,0,0,0,0,0,0,0
80000,36841,3900,2000,0,0,0,1,1,1,1
130000,128976,7100,6000,0,0,0,0,0,0,0
150000,2784,0,594,0,0,0,0,1,1,1
80000,3377,3377,3476,0,0,0,0,0,0,0
140000,131335,5864,5756,0,0,0,0,0,0,0
150000,38580,2000,3473,0,0,0,0,0,0,0
50000,50870,1985,2316,0,0,0,0,0,0,0
80000,62536,3000,2000,0,0,0,0,0,0,0
130000,45134,9000,0,0,0,0,1,0,0,0
40000,1216,776,4385,0,0,0,0,0,0,0
140000,38661,5000,0,1,0,1,1,0,0,1
30000,640,30013,2000,0,0,0,0,0,0,0
500000,37797,3050,1543,0,0,0,0,0,0,0
270000,38525,2000,2000,0,0,0,0,0,0,0
60000,59866,0,3761,0,0,1,0,0,0,0
120000,1250,0,0,0,1,1,1,0,0,0
130000,35871,1900,1950,0,0,0,0,0,0,0
30000,30937,2500,0,0,0,1,1,0,0,0
290000,57445,2000,1800,0,0,0,0,0,0,0
30000,23905,0,2000,1,0,1,0,0,0,1
50000,50952,2700,2000,0,0,0,0,0,0,0
210000,118408,8600,5000,0,0,0,0,0,0,1
30000,25366,2000,2000,1,0,0,0,0,0,1
60000,22241,2000,4000,0,0,0,0,1,0,0
50000,32847,1941,1263,1,0,0,0,0,0,1
80000,740,9052,836,0,0,0,0,0,0,0
50000,41500,0,2700,1,0,1,1,1,1,1
90000,39772,0,15,0,0,0,1,0,0,0
50000,-69,7790,0,0,0,0,1,0,0,1
50000,49316,4044,2138,1,0,0,0,0,0,1
20000,13291,1600,1600,0,0,0,0,0,0,0
150000,167317,10000,10000,0,0,0,0,0,0,0
110000,98843,3200,3500,0,0,0,0,0,0,0
140000,22732,6624,0,0,0,0,0,0,0,0
30000,30523,2000,2000,0,0,0,0,0,0,0
120000,52109,1565,3194,0,0,0,0,0,0,0
80000,77440,3500,3000,0,0,0,0,0,0,0
80000,42933,1000,35476,0,0,0,0,0,0,0
80000,80115,75004,3096,0,0,0,0,0,0,0
50000,7444,326,326,0,0,0,0,0,0,0
30000,29449,1402,2000,0,0,0,0,0,0,0
80000,23023,2100,0,0,0,0,0,0,0,0
30000,28767,1749,1820,0,0,0,0,0,0,1
50000,13385,1200,1800,0,0,0,0,0,0,0
170000,41977,1650,4500,0,0,0,0,0,0,0
80000,54184,1500,2000,0,0,0,0,0,0,1
210000,15599,1059,1069,0,0,0,0,0,0,0
160000,100364,0,6497,0,0,1,0,0,1,0
150000,242,3180,1747,0,0,0,0,0,0,0
70000,69039,3000,4000,0,0,0,0,0,0,0
60000,60406,2055,2570,1,0,0,0,0,0,0
50000,45417,2000,2000,0,0,0,0,0,0,0
140000,118425,6000,5600,1,0,1,1,1,1,1
80000,78768,3500,4450,1,0,0,0,0,0,0
80000,40216,1400,10935,0,0,0,0,0,0,0
60000,36604,1765,1812,0,0,0,0,0,0,0
200000,86192,15186,10188,0,0,0,0,0,0,0
100000,19164,5000,2000,0,0,0,0,0,0,0
100000,81463,4000,3000,0,0,0,0,0,0,0
80000,77760,3100,4700,0,0,0,0,0,0,1
70000,72473,3500,3427,0,0,0,0,0,0,0
80000,19167,3000,2005,0,0,0,0,0,0,0
60000,50840,2100,1847,0,0,0,0,0,0,0
80000,72383,3500,2354,0,0,0,0,0,0,0
50000,48700,2401,2440,0,0,0,0,0,0,0
80000,79434,3100,2650,1,0,0,0,0,0,1
30000,24607,1700,1600,0,0,0,0,0,0,0
50000,9162,1500,2000,0,0,0,0,0,0,0
80000,88786,3200,4000,0,0,0,0,0,0,0
20000,14326,1252,3124,0,0,0,0,1,0,0
80000,79029,4000,3200,0,0,0,0,0,0,0
100000,90976,4000,3503,0,0,0,0,0,0,0
30000,14717,0,0,0,0,0,1,0,0,1
200000,183516,6700,7000,0,0,0,0,0,0,0
60000,34992,2000,2000,0,0,0,0,0,0,1
170000,44544,2000,2165,0,0,0,0,0,0,0
20000,15451,1600,2000,0,0,0,0,0,1,1
230000,35101,5000,5000,0,0,0,0,0,0,0
50000,66881,0,2092,0,1,1,0,0,0,0
90000,103541,5000,8500,0,0,0,0,1,0,1
70000,5328,212,42000,0,0,0,0,0,0,0
50000,44984,3000,3000,0,0,0,0,0,0,0
120000,34183,1700,1500,0,0,0,0,0,0,0
50000,33457,1900,1800,1,0,1,1,1,1,1
380000,0,292,7352,0,0,0,0,0,0,0
140000,0,2051,446,0,0,0,0,0,0,1
200000,157768,6000,5000,0,0,0,0,0,0,0
60000,23911,1668,2000,0,0,0,0,0,0,0
80000,80804,3000,3058,0,0,0,0,0,0,0
270000,70587,3015,3000,0,0,0,0,0,0,0
150000,25639,2000,2000,0,0,0,0,0,0,0
260000,106164,3834,4523,0,0,0,0,0,0,0
200000,185143,7000,7512,0,0,0,0,0,0,0
90000,61799,2400,2518,0,0,0,0,0,0,0
200000,57982,0,2200,0,0,1,0,0,0,0
200000,326,326,326,0,0,0,0,0,0,0
30000,23657,3300,1600,0,0,0,1,1,1,1
180000,101395,5000,3371,0,0,0,0,0,0,0
30000,8704,1300,1488,0,0,0,0,0,0,0
520000,34167,40054,8011,0,0,0,0,0,0,0
80000,1646,4830,4655,0,0,0,0,0,0,0
120000,57863,5000,3588,0,0,0,0,0,0,0
360000,660,663,661,0,0,0,0,0,0,0
50000,44402,2000,3000,0,0,0,0,0,0,0
